bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,0,0
300,0,0
350,0,0
400,3,6e-05
450,2,4e-05
500,6,0.00012
600,4,8e-05
700,10,0.0002
800,5,0.0001
900,8,0.00016
1000,13,0.00026
1150,31,0.00062
