Bin , nEvents , Efficiencies
152.41,339,0.00678
165.05,421,0.00842
178.75,508,0.01016
193.57,601,0.01202
209.63,632,0.01264
227.02,672,0.01344
245.86,790,0.0158
266.25,859,0.01718
288.34,890,0.0178
312.26,987,0.01974
338.16,1065,0.0213
366.21,1103,0.02206
396.59,1193,0.02386
429.49,1285,0.0257
465.12,1250,0.025
503.71,1271,0.02542
545.49,1357,0.02714
590.74,1383,0.02766
639.75,1386,0.02772
692.82,1373,0.02746
750.29,1284,0.02568
812.54,1316,0.02632
879.94,1272,0.02544
952.94,1178,0.02356
1032,1100,0.022
1117.6,1021,0.02042
1210.3,916,0.01832
1310.7,799,0.01598
1419.4,672,0.01344
1537.2,579,0.01158
1664.7,525,0.0105
1802.8,426,0.00852
1952.4,379,0.00758
2114.3,270,0.0054
2289.7,233,0.00466
2479.7,141,0.00282
