bin_HH,nEvents,Efficiencies
150,75,0.0015
200,126,0.00252
250,125,0.0025
300,79,0.00158
350,54,0.00108
400,40,0.0008
450,35,0.0007
500,39,0.00078
600,22,0.00044
700,17,0.00034
800,9,0.00018
900,9,0.00018
1000,9,0.00018
1150,4,8e-05
