Bin , nEvents , Efficiencies
150,2,4e-05
160,2,4e-05
170,2,4e-05
180,1,2e-05
190,1,2e-05
200,3,6e-05
220,9,0.00018
240,11,0.00022
260,13,0.00026
280,16,0.00032
300,22,0.00044
320,26,0.00052
340,25,0.0005
360,42,0.00084
380,44,0.00088
400,44,0.00088
420,44,0.00088
440,55,0.0011
460,54,0.00108
480,61,0.00122
500,70,0.0014
520,63,0.00126
540,65,0.0013
560,79,0.00158
580,72,0.00144
600,135,0.0027
630,149,0.00298
660,139,0.00278
690,151,0.00302
720,169,0.00338
750,159,0.00318
780,165,0.0033
810,199,0.00398
840,161,0.00322
870,201,0.00402
900,343,0.00686
950,361,0.00722
1000,354,0.00708
1050,430,0.0086
1100,442,0.00884
1150,428,0.00856
1200,484,0.00968
1250,570,0.0114
1310,583,0.01166
1370,607,0.01214
1430,657,0.01314
1490,676,0.01352
1550,648,0.01296
1610,767,0.01534
1680,726,0.01452
1750,790,0.0158
1820,781,0.01562
1890,829,0.01658
1970,765,0.0153
2050,810,0.0162
