Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,0,0
180,0,0
190,0,0
200,1,2e-05
220,1,2e-05
240,2,4e-05
260,2,4e-05
280,1,2e-05
300,11,0.00022
320,8,0.00016
340,4,8e-05
360,12,0.00024
380,18,0.00036
400,14,0.00028
420,23,0.00046
440,34,0.00068
460,35,0.0007
480,43,0.00086
500,30,0.0006
520,31,0.00062
540,53,0.00106
560,61,0.00122
580,43,0.00086
600,78,0.00156
630,82,0.00164
660,90,0.0018
690,85,0.0017
720,82,0.00164
750,99,0.00198
780,100,0.002
810,128,0.00256
840,110,0.0022
870,119,0.00238
900,202,0.00404
950,230,0.0046
1000,216,0.00432
1050,257,0.00514
1100,278,0.00556
1150,273,0.00546
1200,283,0.00566
1250,382,0.00764
1310,400,0.008
1370,485,0.0097
1430,416,0.00832
1490,479,0.00958
1550,463,0.00926
1610,564,0.01128
1680,651,0.01302
1750,631,0.01262
1820,706,0.01412
1890,748,0.01496
1970,746,0.01492
2050,775,0.0155
