bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,0,0
350,1,2e-05
400,0,0
450,3,6e-05
500,2,4e-05
600,11,0.00022
700,5,0.0001
800,10,0.0002
900,17,0.00034
1000,18,0.00036
1150,61,0.00122
