bin_HH,nEvents,Efficiencies
50,19,0.00038
100,12,0.00024
150,7,0.00014
200,11,0.00022
250,12,0.00024
300,20,0.0004
350,11,0.00022
400,17,0.00034
500,28,0.00056
600,185,0.0037
