Bin , nEvents , Efficiencies
152.41,304,0.00608
165.05,418,0.00836
178.75,453,0.00906
193.57,456,0.00912
209.63,575,0.0115
227.02,660,0.0132
245.86,703,0.01406
266.25,795,0.0159
288.34,796,0.01592
312.26,876,0.01752
338.16,958,0.01916
366.21,1013,0.02026
396.59,1064,0.02128
429.49,1155,0.0231
465.12,1254,0.02508
503.71,1252,0.02504
545.49,1293,0.02586
590.74,1247,0.02494
639.75,1317,0.02634
692.82,1390,0.0278
750.29,1359,0.02718
812.54,1404,0.02808
879.94,1348,0.02696
952.94,1375,0.0275
1032,1276,0.02552
1117.6,1154,0.02308
1210.3,1072,0.02144
1310.7,938,0.01876
1419.4,935,0.0187
1537.2,775,0.0155
1664.7,649,0.01298
1802.8,587,0.01174
1952.4,468,0.00936
2114.3,374,0.00748
2289.7,272,0.00544
2479.7,212,0.00424
