Bin , nEvents , Efficiencies
152.41,370,0.0074
165.05,434,0.00868
178.75,507,0.01014
193.57,564,0.01128
209.63,653,0.01306
227.02,673,0.01346
245.86,813,0.01626
266.25,849,0.01698
288.34,921,0.01842
312.26,1025,0.0205
338.16,1093,0.02186
366.21,1095,0.0219
396.59,1191,0.02382
429.49,1285,0.0257
465.12,1270,0.0254
503.71,1324,0.02648
545.49,1320,0.0264
590.74,1370,0.0274
639.75,1365,0.0273
692.82,1353,0.02706
750.29,1309,0.02618
812.54,1277,0.02554
879.94,1258,0.02516
952.94,1182,0.02364
1032,1096,0.02192
1117.6,1047,0.02094
1210.3,885,0.0177
1310.7,777,0.01554
1419.4,722,0.01444
1537.2,600,0.012
1664.7,502,0.01004
1802.8,429,0.00858
1952.4,360,0.0072
2114.3,286,0.00572
2289.7,209,0.00418
2479.7,157,0.00314
