Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,0,0
180,1,2e-05
190,0,0
200,3,6e-05
220,8,0.00016
240,5,0.0001
260,8,0.00016
280,13,0.00026
300,16,0.00032
320,22,0.00044
340,43,0.00086
360,33,0.00066
380,48,0.00096
400,63,0.00126
420,53,0.00106
440,56,0.00112
460,68,0.00136
480,46,0.00092
500,86,0.00172
520,60,0.0012
540,87,0.00174
560,76,0.00152
580,75,0.0015
600,134,0.00268
630,142,0.00284
660,133,0.00266
690,156,0.00312
720,163,0.00326
750,155,0.0031
780,192,0.00384
810,196,0.00392
840,187,0.00374
870,203,0.00406
900,375,0.0075
950,366,0.00732
1000,432,0.00864
1050,388,0.00776
1100,442,0.00884
1150,444,0.00888
1200,431,0.00862
1250,597,0.01194
1310,613,0.01226
1370,659,0.01318
1430,620,0.0124
1490,691,0.01382
1550,657,0.01314
1610,777,0.01554
1680,765,0.0153
1750,774,0.01548
1820,721,0.01442
1890,855,0.0171
1970,829,0.01658
2050,807,0.01614
