Bin , nEvents , Efficiencies
150,7,0.00014
160,6,0.00012
170,3,6e-05
180,11,0.00022
190,7,0.00014
200,23,0.00046
220,26,0.00052
240,49,0.00098
260,45,0.0009
280,64,0.00128
300,63,0.00126
320,77,0.00154
340,75,0.0015
360,72,0.00144
380,94,0.00188
400,107,0.00214
420,113,0.00226
440,99,0.00198
460,106,0.00212
480,115,0.0023
500,120,0.0024
520,132,0.00264
540,133,0.00266
560,138,0.00276
580,125,0.0025
600,242,0.00484
630,252,0.00504
660,290,0.0058
690,270,0.0054
720,297,0.00594
750,305,0.0061
780,309,0.00618
810,307,0.00614
840,311,0.00622
870,351,0.00702
900,607,0.01214
950,604,0.01208
1000,628,0.01256
1050,645,0.0129
1100,690,0.0138
1150,670,0.0134
1200,685,0.0137
1250,809,0.01618
1310,767,0.01534
1370,810,0.0162
1430,825,0.0165
1490,738,0.01476
1550,705,0.0141
1610,770,0.0154
1680,801,0.01602
1750,695,0.0139
1820,668,0.01336
1890,677,0.01354
1970,646,0.01292
2050,545,0.0109
