Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,2,4e-05
190,0,0
200,1,2e-05
220,1,2e-05
240,1,2e-05
260,6,0.00012
280,1,2e-05
300,5,0.0001
320,8,0.00016
340,7,0.00014
360,5,0.0001
380,17,0.00034
400,19,0.00038
420,19,0.00038
440,29,0.00058
460,42,0.00084
480,44,0.00088
500,34,0.00068
520,47,0.00094
540,35,0.0007
560,44,0.00088
580,39,0.00078
600,68,0.00136
630,85,0.0017
660,77,0.00154
690,102,0.00204
720,97,0.00194
750,121,0.00242
780,104,0.00208
810,121,0.00242
840,108,0.00216
870,111,0.00222
900,184,0.00368
950,202,0.00404
1000,237,0.00474
1050,273,0.00546
1100,255,0.0051
1150,275,0.0055
1200,305,0.0061
1250,403,0.00806
1310,407,0.00814
1370,441,0.00882
1430,490,0.0098
1490,437,0.00874
1550,517,0.01034
1610,639,0.01278
1680,637,0.01274
1750,630,0.0126
1820,635,0.0127
1890,799,0.01598
1970,771,0.01542
2050,767,0.01534
