bin_HH,nEvents,Efficiencies
150,52,0.00104
200,121,0.00242
250,116,0.00232
300,104,0.00208
350,72,0.00144
400,83,0.00166
450,49,0.00098
500,85,0.0017
600,61,0.00122
700,31,0.00062
800,22,0.00044
900,15,0.0003
1000,12,0.00024
1150,8,0.00016
