Bin , nEvents , Efficiencies
150,380,0.0076
160,378,0.00756
170,423,0.00846
180,429,0.00858
190,397,0.00794
200,755,0.0151
220,709,0.01418
240,765,0.0153
260,716,0.01432
280,709,0.01418
300,690,0.0138
320,699,0.01398
340,593,0.01186
360,583,0.01166
380,595,0.0119
400,537,0.01074
420,493,0.00986
440,526,0.01052
460,500,0.01
480,485,0.0097
500,399,0.00798
520,445,0.0089
540,372,0.00744
560,338,0.00676
580,347,0.00694
600,484,0.00968
630,426,0.00852
660,415,0.0083
690,359,0.00718
720,370,0.0074
750,330,0.0066
780,320,0.0064
810,302,0.00604
840,271,0.00542
870,244,0.00488
900,350,0.007
950,337,0.00674
1000,273,0.00546
1050,245,0.0049
1100,230,0.0046
1150,187,0.00374
1200,184,0.00368
1250,153,0.00306
1310,158,0.00316
1370,133,0.00266
1430,94,0.00188
1490,88,0.00176
1550,85,0.0017
1610,78,0.00156
1680,64,0.00128
1750,49,0.00098
1820,45,0.0009
1890,36,0.00072
1970,32,0.00064
2050,15,0.0003
