bin_HH,nEvents,Efficiencies
150,60,0.0012
200,115,0.0023
250,127,0.00254
300,159,0.00318
350,139,0.00278
400,129,0.00258
450,100,0.002
500,176,0.00352
600,168,0.00336
700,104,0.00208
800,94,0.00188
900,75,0.0015
1000,81,0.00162
1150,98,0.00196
