Bin , nEvents , Efficiencies
152.41,46,0.00092
165.05,48,0.00096
178.75,87,0.00174
193.57,104,0.00208
209.63,120,0.0024
227.02,179,0.00358
245.86,219,0.00438
266.25,244,0.00488
288.34,306,0.00612
312.26,361,0.00722
338.16,440,0.0088
366.21,528,0.01056
396.59,541,0.01082
429.49,661,0.01322
465.12,740,0.0148
503.71,836,0.01672
545.49,963,0.01926
590.74,1142,0.02284
639.75,1233,0.02466
692.82,1487,0.02974
750.29,1593,0.03186
812.54,1606,0.03212
879.94,1776,0.03552
952.94,1852,0.03704
1032,1927,0.03854
1117.6,1954,0.03908
1210.3,2030,0.0406
1310.7,1995,0.0399
1419.4,1887,0.03774
1537.2,1817,0.03634
1664.7,1742,0.03484
1802.8,1528,0.03056
1952.4,1280,0.0256
2114.3,1182,0.02364
2289.7,902,0.01804
2479.7,752,0.01504
