Bin , nEvents , Efficiencies
152.41,95,0.0019
165.05,116,0.00232
178.75,180,0.0036
193.57,183,0.00366
209.63,232,0.00464
227.02,320,0.0064
245.86,273,0.00546
266.25,348,0.00696
288.34,415,0.0083
312.26,502,0.01004
338.16,555,0.0111
366.21,625,0.0125
396.59,743,0.01486
429.49,858,0.01716
465.12,968,0.01936
503.71,1010,0.0202
545.49,1221,0.02442
590.74,1327,0.02654
639.75,1483,0.02966
692.82,1632,0.03264
750.29,1862,0.03724
812.54,1836,0.03672
879.94,1980,0.0396
952.94,1931,0.03862
1032,2014,0.04028
1117.6,1950,0.039
1210.3,1829,0.03658
1310.7,1731,0.03462
1419.4,1609,0.03218
1537.2,1345,0.0269
1664.7,1131,0.02262
1802.8,983,0.01966
1952.4,728,0.01456
2114.3,550,0.011
2289.7,419,0.00838
2479.7,279,0.00558
