Bin , nEvents , Efficiencies
152.41,87,0.00174
165.05,98,0.00196
178.75,125,0.0025
193.57,151,0.00302
209.63,179,0.00358
227.02,229,0.00458
245.86,234,0.00468
266.25,336,0.00672
288.34,372,0.00744
312.26,407,0.00814
338.16,511,0.01022
366.21,575,0.0115
396.59,666,0.01332
429.49,746,0.01492
465.12,815,0.0163
503.71,953,0.01906
545.49,1035,0.0207
590.74,1093,0.02186
639.75,1277,0.02554
692.82,1384,0.02768
750.29,1511,0.03022
812.54,1591,0.03182
879.94,1688,0.03376
952.94,1764,0.03528
1032,1869,0.03738
1117.6,1886,0.03772
1210.3,1933,0.03866
1310.7,1942,0.03884
1419.4,1782,0.03564
1537.2,1659,0.03318
1664.7,1643,0.03286
1802.8,1389,0.02778
1952.4,1135,0.0227
2114.3,985,0.0197
2289.7,743,0.01486
2479.7,581,0.01162
