bin_HH,nEvents,Efficiencies
50,0,0
100,2,4e-05
150,4,8e-05
200,1,2e-05
250,3,6e-05
300,1,2e-05
350,0,0
400,6,0.00012
500,2,4e-05
600,6,0.00012
