bin_HH,nEvents,Efficiencies
50,6,0.00012
100,23,0.00046
150,23,0.00046
200,21,0.00042
250,14,0.00028
300,12,0.00024
350,6,0.00012
400,12,0.00024
500,10,0.0002
600,27,0.00054
