bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,2,4e-05
350,1,2e-05
400,1,2e-05
450,1,2e-05
500,6,0.00012
600,12,0.00024
700,13,0.00026
800,11,0.00022
900,8,0.00016
1000,24,0.00048
1150,52,0.00104
