bin_HH,nEvents,Efficiencies
50,37,0.00074
100,27,0.00054
150,27,0.00054
200,18,0.00036
250,30,0.0006
300,27,0.00054
350,25,0.0005
400,46,0.00092
500,41,0.00082
600,263,0.00526
