Bin , nEvents , Efficiencies
152.41,554,0.01108
165.05,603,0.01206
178.75,695,0.0139
193.57,827,0.01654
209.63,872,0.01744
227.02,971,0.01942
245.86,1035,0.0207
266.25,1085,0.0217
288.34,1143,0.02286
312.26,1195,0.0239
338.16,1234,0.02468
366.21,1287,0.02574
396.59,1258,0.02516
429.49,1359,0.02718
465.12,1324,0.02648
503.71,1248,0.02496
545.49,1300,0.026
590.74,1256,0.02512
639.75,1181,0.02362
692.82,1131,0.02262
750.29,1115,0.0223
812.54,1049,0.02098
879.94,934,0.01868
952.94,891,0.01782
1032,771,0.01542
1117.6,668,0.01336
1210.3,586,0.01172
1310.7,571,0.01142
1419.4,431,0.00862
1537.2,306,0.00612
1664.7,281,0.00562
1802.8,226,0.00452
1952.4,162,0.00324
2114.3,127,0.00254
2289.7,102,0.00204
2479.7,67,0.00134
