Bin , nEvents , Efficiencies
152.41,541,0.01082
165.05,641,0.01282
178.75,736,0.01472
193.57,759,0.01518
209.63,881,0.01762
227.02,985,0.0197
245.86,975,0.0195
266.25,1041,0.02082
288.34,1092,0.02184
312.26,1181,0.02362
338.16,1189,0.02378
366.21,1194,0.02388
396.59,1268,0.02536
429.49,1293,0.02586
465.12,1272,0.02544
503.71,1233,0.02466
545.49,1208,0.02416
590.74,1238,0.02476
639.75,1184,0.02368
692.82,1174,0.02348
750.29,1111,0.02222
812.54,1045,0.0209
879.94,1018,0.02036
952.94,854,0.01708
1032,774,0.01548
1117.6,731,0.01462
1210.3,651,0.01302
1310.7,566,0.01132
1419.4,470,0.0094
1537.2,393,0.00786
1664.7,332,0.00664
1802.8,263,0.00526
1952.4,196,0.00392
2114.3,145,0.0029
2289.7,110,0.0022
2479.7,89,0.00178
