bin_HH,nEvents,Efficiencies
50,7,0.00014
100,3,6e-05
150,10,0.0002
200,9,0.00018
250,6,0.00012
300,5,0.0001
350,5,0.0001
400,18,0.00036
500,10,0.0002
600,50,0.001
