Bin , nEvents , Efficiencies
152.41,458,0.00916
165.05,585,0.0117
178.75,649,0.01298
193.57,735,0.0147
209.63,821,0.01642
227.02,887,0.01774
245.86,961,0.01922
266.25,1070,0.0214
288.34,1069,0.02138
312.26,1161,0.02322
338.16,1158,0.02316
366.21,1165,0.0233
396.59,1289,0.02578
429.49,1242,0.02484
465.12,1315,0.0263
503.71,1219,0.02438
545.49,1208,0.02416
590.74,1214,0.02428
639.75,1189,0.02378
692.82,1120,0.0224
750.29,1106,0.02212
812.54,1038,0.02076
879.94,970,0.0194
952.94,899,0.01798
1032,836,0.01672
1117.6,725,0.0145
1210.3,706,0.01412
1310.7,581,0.01162
1419.4,462,0.00924
1537.2,373,0.00746
1664.7,352,0.00704
1802.8,301,0.00602
1952.4,198,0.00396
2114.3,169,0.00338
2289.7,126,0.00252
2479.7,86,0.00172
