Bin , nEvents , Efficiencies
152.41,506,0.01012
165.05,623,0.01246
178.75,687,0.01374
193.57,787,0.01574
209.63,849,0.01698
227.02,850,0.017
245.86,997,0.01994
266.25,1032,0.02064
288.34,1074,0.02148
312.26,1136,0.02272
338.16,1231,0.02462
366.21,1214,0.02428
396.59,1192,0.02384
429.49,1284,0.02568
465.12,1250,0.025
503.71,1233,0.02466
545.49,1213,0.02426
590.74,1304,0.02608
639.75,1130,0.0226
692.82,1197,0.02394
750.29,1131,0.02262
812.54,955,0.0191
879.94,956,0.01912
952.94,914,0.01828
1032,777,0.01554
1117.6,733,0.01466
1210.3,622,0.01244
1310.7,527,0.01054
1419.4,479,0.00958
1537.2,360,0.0072
1664.7,314,0.00628
1802.8,269,0.00538
1952.4,203,0.00406
2114.3,157,0.00314
2289.7,101,0.00202
2479.7,84,0.00168
