Bin , nEvents , Efficiencies
152.41,615,0.0123
165.05,666,0.01332
178.75,799,0.01598
193.57,885,0.0177
209.63,940,0.0188
227.02,1024,0.02048
245.86,1048,0.02096
266.25,1093,0.02186
288.34,1171,0.02342
312.26,1237,0.02474
338.16,1198,0.02396
366.21,1189,0.02378
396.59,1246,0.02492
429.49,1240,0.0248
465.12,1270,0.0254
503.71,1209,0.02418
545.49,1192,0.02384
590.74,1176,0.02352
639.75,1152,0.02304
692.82,1089,0.02178
750.29,940,0.0188
812.54,933,0.01866
879.94,804,0.01608
952.94,736,0.01472
1032,673,0.01346
1117.6,559,0.01118
1210.3,466,0.00932
1310.7,418,0.00836
1419.4,334,0.00668
1537.2,228,0.00456
1664.7,218,0.00436
1802.8,163,0.00326
1952.4,111,0.00222
2114.3,90,0.0018
2289.7,64,0.00128
2479.7,50,0.001
