bin_HH,nEvents,Efficiencies
150,79,0.00158
200,90,0.0018
250,52,0.00104
300,43,0.00086
350,23,0.00046
400,19,0.00038
450,12,0.00024
500,12,0.00024
600,6,0.00012
700,3,6e-05
800,5,0.0001
900,0,0
1000,1,2e-05
1150,1,2e-05
