bin_HH,nEvents,Efficiencies
50,11,0.00022
70,48,0.00096
80,47,0.00094
90,63,0.00126
100,129,0.00258
120,101,0.00202
140,80,0.0016
160,54,0.00108
180,41,0.00082
200,35,0.0007
220,24,0.00048
240,18,0.00036
260,19,0.00038
280,13,0.00026
300,18,0.00036
320,18,0.00036
340,5,0.0001
360,14,0.00028
400,17,0.00034
500,10,0.0002
600,8,0.00016
700,3,6e-05
800,5,0.0001
