bin_HH,nEvents,Efficiencies
50,11,0.00022
70,37,0.00074
80,56,0.00112
90,73,0.00146
100,141,0.00282
120,96,0.00192
140,74,0.00148
160,69,0.00138
180,51,0.00102
200,35,0.0007
220,23,0.00046
240,15,0.0003
260,20,0.0004
280,21,0.00042
300,12,0.00024
320,9,0.00018
340,10,0.0002
360,8,0.00016
400,20,0.0004
500,14,0.00028
600,7,0.00014
700,1,2e-05
800,4,8e-05
