Bin , nEvents , Efficiencies
150,282,0.00564
160,332,0.00664
170,321,0.00642
180,332,0.00664
190,370,0.0074
200,681,0.01362
220,645,0.0129
240,685,0.0137
260,657,0.01314
280,648,0.01296
300,594,0.01188
320,633,0.01266
340,605,0.0121
360,550,0.011
380,559,0.01118
400,537,0.01074
420,519,0.01038
440,470,0.0094
460,496,0.00992
480,427,0.00854
500,408,0.00816
520,378,0.00756
540,417,0.00834
560,356,0.00712
580,353,0.00706
600,485,0.0097
630,464,0.00928
660,442,0.00884
690,406,0.00812
720,346,0.00692
750,363,0.00726
780,315,0.0063
810,322,0.00644
840,279,0.00558
870,303,0.00606
900,393,0.00786
950,398,0.00796
1000,332,0.00664
1050,290,0.0058
1100,283,0.00566
1150,236,0.00472
1200,219,0.00438
1250,227,0.00454
1310,232,0.00464
1370,183,0.00366
1430,140,0.0028
1490,128,0.00256
1550,111,0.00222
1610,142,0.00284
1680,112,0.00224
1750,84,0.00168
1820,70,0.0014
1890,92,0.00184
1970,57,0.00114
2050,59,0.00118
