Bin , nEvents , Efficiencies
150,336,0.00672
160,364,0.00728
170,346,0.00692
180,333,0.00666
190,354,0.00708
200,700,0.014
220,677,0.01354
240,704,0.01408
260,636,0.01272
280,700,0.014
300,599,0.01198
320,589,0.01178
340,633,0.01266
360,582,0.01164
380,579,0.01158
400,515,0.0103
420,514,0.01028
440,483,0.00966
460,489,0.00978
480,435,0.0087
500,457,0.00914
520,359,0.00718
540,380,0.0076
560,372,0.00744
580,338,0.00676
600,524,0.01048
630,460,0.0092
660,436,0.00872
690,427,0.00854
720,353,0.00706
750,329,0.00658
780,310,0.0062
810,312,0.00624
840,292,0.00584
870,270,0.0054
900,393,0.00786
950,368,0.00736
1000,335,0.0067
1050,291,0.00582
1100,256,0.00512
1150,224,0.00448
1200,245,0.0049
1250,239,0.00478
1310,187,0.00374
1370,177,0.00354
1430,145,0.0029
1490,124,0.00248
1550,97,0.00194
1610,106,0.00212
1680,88,0.00176
1750,79,0.00158
1820,67,0.00134
1890,78,0.00156
1970,58,0.00116
2050,52,0.00104
