Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2e-05
178.75,1,2e-05
193.57,0,0
209.63,1,2e-05
227.02,3,6e-05
245.86,4,8e-05
266.25,3,6e-05
288.34,4,8e-05
312.26,7,0.00014
338.16,3,6e-05
366.21,11,0.00022
396.59,20,0.0004
429.49,41,0.00082
465.12,54,0.00108
503.71,70,0.0014
545.49,124,0.00248
590.74,145,0.0029
639.75,156,0.00312
692.82,212,0.00424
750.29,234,0.00468
812.54,284,0.00568
879.94,322,0.00644
952.94,410,0.0082
1032,467,0.00934
1117.6,625,0.0125
1210.3,662,0.01324
1310.7,896,0.01792
1419.4,1065,0.0213
1537.2,1292,0.02584
1664.7,1557,0.03114
1802.8,1894,0.03788
1952.4,2394,0.04788
2114.3,2496,0.04992
2289.7,2851,0.05702
2479.7,2978,0.05956
