bin_HH,nEvents,Efficiencies
50,2,4e-05
70,3,6e-05
80,2,4e-05
90,4,8e-05
100,1,2e-05
120,2,4e-05
140,5,0.0001
160,1,2e-05
180,2,4e-05
200,3,6e-05
220,0,0
240,5,0.0001
260,3,6e-05
280,4,8e-05
300,1,2e-05
320,4,8e-05
340,0,0
360,4,8e-05
400,10,0.0002
500,9,0.00018
600,15,0.0003
700,7,0.00014
800,81,0.00162
