bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,2,4e-05
350,4,8e-05
400,7,0.00014
450,17,0.00034
500,58,0.00116
600,55,0.0011
700,51,0.00102
800,62,0.00124
900,59,0.00118
1000,92,0.00184
1150,155,0.0031
