bin_HH,nEvents,Efficiencies
50,18,0.00036
70,8,0.00016
80,8,0.00016
90,14,0.00028
100,21,0.00042
120,18,0.00036
140,21,0.00042
160,20,0.0004
180,18,0.00036
200,15,0.0003
220,20,0.0004
240,18,0.00036
260,22,0.00044
280,13,0.00026
300,24,0.00048
320,24,0.00048
340,16,0.00032
360,37,0.00074
400,108,0.00216
500,116,0.00232
600,113,0.00226
700,76,0.00152
800,300,0.006
