bin_HH,nEvents,Efficiencies
50,4,8e-05
70,10,0.0002
80,15,0.0003
90,14,0.00028
100,54,0.00108
120,50,0.001
140,43,0.00086
160,41,0.00082
180,49,0.00098
200,52,0.00104
220,45,0.0009
240,37,0.00074
260,39,0.00078
280,35,0.0007
300,34,0.00068
320,33,0.00066
340,33,0.00066
360,75,0.0015
400,141,0.00282
500,107,0.00214
600,76,0.00152
700,58,0.00116
800,120,0.0024
