bin_HH,nEvents,Efficiencies
150,57,0.00114
200,148,0.00296
250,162,0.00324
300,167,0.00334
350,144,0.00288
400,149,0.00298
450,132,0.00264
500,195,0.0039
600,144,0.00288
700,141,0.00282
800,83,0.00166
900,42,0.00084
1000,49,0.00098
1150,81,0.00162
