Bin , nEvents , Efficiencies
150,1054,0.02108
160,944,0.01888
170,759,0.01518
180,733,0.01466
190,643,0.01286
200,1126,0.02252
220,995,0.0199
240,883,0.01766
260,704,0.01408
280,654,0.01308
300,538,0.01076
320,504,0.01008
340,440,0.0088
360,384,0.00768
380,302,0.00604
400,319,0.00638
420,311,0.00622
440,230,0.0046
460,215,0.0043
480,205,0.0041
500,170,0.0034
520,187,0.00374
540,147,0.00294
560,133,0.00266
580,127,0.00254
600,185,0.0037
630,150,0.003
660,128,0.00256
690,128,0.00256
720,104,0.00208
750,110,0.0022
780,107,0.00214
810,84,0.00168
840,76,0.00152
870,64,0.00128
900,104,0.00208
950,58,0.00116
1000,69,0.00138
1050,51,0.00102
1100,52,0.00104
1150,40,0.0008
1200,41,0.00082
1250,20,0.0004
1310,41,0.00082
1370,35,0.0007
1430,34,0.00068
1490,21,0.00042
1550,14,0.00028
1610,17,0.00034
1680,20,0.0004
1750,13,0.00026
1820,14,0.00028
1890,9,0.00018
1970,11,0.00022
2050,4,8e-05
