Bin , nEvents , Efficiencies
150,1030,0.0206
160,939,0.01878
170,823,0.01646
180,723,0.01446
190,688,0.01376
200,1199,0.02398
220,1036,0.02072
240,883,0.01766
260,775,0.0155
280,631,0.01262
300,520,0.0104
320,501,0.01002
340,415,0.0083
360,355,0.0071
380,329,0.00658
400,305,0.0061
420,258,0.00516
440,261,0.00522
460,229,0.00458
480,214,0.00428
500,197,0.00394
520,173,0.00346
540,164,0.00328
560,148,0.00296
580,123,0.00246
600,169,0.00338
630,136,0.00272
660,135,0.0027
690,120,0.0024
720,92,0.00184
750,109,0.00218
780,85,0.0017
810,67,0.00134
840,66,0.00132
870,60,0.0012
900,77,0.00154
950,58,0.00116
1000,52,0.00104
1050,29,0.00058
1100,51,0.00102
1150,34,0.00068
1200,35,0.0007
1250,36,0.00072
1310,30,0.0006
1370,19,0.00038
1430,16,0.00032
1490,23,0.00046
1550,13,0.00026
1610,8,0.00016
1680,11,0.00022
1750,10,0.0002
1820,11,0.00022
1890,4,8e-05
1970,2,4e-05
2050,4,8e-05
