Bin , nEvents , Efficiencies
150,1021,0.02042
160,868,0.01736
170,770,0.0154
180,721,0.01442
190,698,0.01396
200,1094,0.02188
220,996,0.01992
240,868,0.01736
260,784,0.01568
280,656,0.01312
300,555,0.0111
320,475,0.0095
340,428,0.00856
360,371,0.00742
380,332,0.00664
400,323,0.00646
420,314,0.00628
440,250,0.005
460,219,0.00438
480,193,0.00386
500,208,0.00416
520,201,0.00402
540,192,0.00384
560,139,0.00278
580,128,0.00256
600,187,0.00374
630,165,0.0033
660,148,0.00296
690,134,0.00268
720,112,0.00224
750,120,0.0024
780,93,0.00186
810,69,0.00138
840,70,0.0014
870,66,0.00132
900,78,0.00156
950,76,0.00152
1000,99,0.00198
1050,60,0.0012
1100,67,0.00134
1150,43,0.00086
1200,55,0.0011
1250,35,0.0007
1310,28,0.00056
1370,26,0.00052
1430,19,0.00038
1490,22,0.00044
1550,20,0.0004
1610,21,0.00042
1680,16,0.00032
1750,6,0.00012
1820,16,0.00032
1890,10,0.0002
1970,8,0.00016
2050,9,0.00018
