Bin , nEvents , Efficiencies
150,1034,0.02068
160,943,0.01886
170,811,0.01622
180,762,0.01524
190,716,0.01432
200,1114,0.02228
220,991,0.01982
240,903,0.01806
260,742,0.01484
280,612,0.01224
300,566,0.01132
320,532,0.01064
340,466,0.00932
360,395,0.0079
380,347,0.00694
400,358,0.00716
420,265,0.0053
440,251,0.00502
460,228,0.00456
480,189,0.00378
500,176,0.00352
520,187,0.00374
540,165,0.0033
560,146,0.00292
580,138,0.00276
600,140,0.0028
630,160,0.0032
660,136,0.00272
690,112,0.00224
720,99,0.00198
750,111,0.00222
780,107,0.00214
810,71,0.00142
840,50,0.001
870,55,0.0011
900,86,0.00172
950,51,0.00102
1000,51,0.00102
1050,40,0.0008
1100,37,0.00074
1150,36,0.00072
1200,40,0.0008
1250,20,0.0004
1310,23,0.00046
1370,17,0.00034
1430,17,0.00034
1490,10,0.0002
1550,14,0.00028
1610,9,0.00018
1680,10,0.0002
1750,6,0.00012
1820,9,0.00018
1890,9,0.00018
1970,3,6e-05
2050,5,0.0001
