bin_HH,nEvents,Efficiencies
50,11,0.00022
70,20,0.0004
80,41,0.00082
90,56,0.00112
100,123,0.00246
120,82,0.00164
140,49,0.00098
160,42,0.00084
180,29,0.00058
200,22,0.00044
220,17,0.00034
240,16,0.00032
260,11,0.00022
280,12,0.00024
300,8,0.00016
320,6,0.00012
340,4,8e-05
360,12,0.00024
400,13,0.00026
500,4,8e-05
600,2,4e-05
700,1,2e-05
800,1,2e-05
