bin_HH,nEvents,Efficiencies
150,24,0.00048
200,32,0.00064
250,27,0.00054
300,14,0.00028
350,12,0.00024
400,10,0.0002
450,7,0.00014
500,2,4e-05
550,6,0.00012
650,5,0.0001
