bin_HH,nEvents,Efficiencies
50,4,8e-05
70,3,6e-05
80,4,8e-05
90,19,0.00038
100,23,0.00046
120,35,0.0007
140,39,0.00078
160,30,0.0006
180,32,0.00064
200,32,0.00064
220,33,0.00066
240,33,0.00066
260,33,0.00066
280,41,0.00082
300,36,0.00072
320,33,0.00066
340,28,0.00056
360,57,0.00114
400,155,0.0031
500,127,0.00254
600,91,0.00182
700,76,0.00152
800,224,0.00448
