bin_HH,nEvents,Efficiencies
150,1,2e-05
200,3,6e-05
250,0,0
300,1,2e-05
350,2,4e-05
400,4,8e-05
450,5,0.0001
500,4,8e-05
550,9,0.00018
650,33,0.00066
