bin_HH,nEvents,Efficiencies
150,42,0.00084
200,114,0.00228
250,140,0.0028
300,143,0.00286
350,157,0.00314
400,129,0.00258
450,111,0.00222
500,223,0.00446
600,184,0.00368
700,151,0.00302
800,124,0.00248
900,109,0.00218
1000,148,0.00296
1150,190,0.0038
