bin_HH,nEvents,Efficiencies
150,72,0.00144
200,137,0.00274
250,147,0.00294
300,126,0.00252
350,107,0.00214
400,90,0.0018
450,81,0.00162
500,149,0.00298
600,119,0.00238
700,88,0.00176
800,53,0.00106
900,45,0.0009
1000,53,0.00106
1150,45,0.0009
