bin_HH,nEvents,Efficiencies
50,6,0.00012
100,17,0.00034
150,18,0.00036
200,8,0.00016
250,9,0.00018
300,11,0.00022
350,9,0.00018
400,13,0.00026
500,18,0.00036
600,33,0.00066
