bin_HH,nEvents,Efficiencies
50,6,0.00012
70,11,0.00022
80,12,0.00024
90,23,0.00046
100,42,0.00084
120,28,0.00056
140,38,0.00076
160,29,0.00058
180,34,0.00068
200,40,0.0008
220,37,0.00074
240,37,0.00074
260,30,0.0006
280,32,0.00064
300,25,0.0005
320,31,0.00062
340,25,0.0005
360,39,0.00078
400,112,0.00224
500,66,0.00132
600,53,0.00106
700,31,0.00062
800,91,0.00182
