Bin , nEvents , Efficiencies
150,14,0.00028
160,15,0.0003
170,30,0.0006
180,33,0.00066
190,25,0.0005
200,76,0.00152
220,87,0.00174
240,92,0.00184
260,135,0.0027
280,164,0.00328
300,151,0.00302
320,153,0.00306
340,175,0.0035
360,170,0.0034
380,206,0.00412
400,205,0.0041
420,208,0.00416
440,212,0.00424
460,222,0.00444
480,240,0.0048
500,240,0.0048
520,248,0.00496
540,266,0.00532
560,237,0.00474
580,247,0.00494
600,423,0.00846
630,401,0.00802
660,403,0.00806
690,433,0.00866
720,409,0.00818
750,397,0.00794
780,423,0.00846
810,445,0.0089
840,465,0.0093
870,436,0.00872
900,736,0.01472
950,703,0.01406
1000,699,0.01398
1050,664,0.01328
1100,654,0.01308
1150,670,0.0134
1200,613,0.01226
1250,706,0.01412
1310,679,0.01358
1370,637,0.01274
1430,620,0.0124
1490,598,0.01196
1550,549,0.01098
1610,600,0.012
1680,554,0.01108
1750,525,0.0105
1820,471,0.00942
1890,508,0.01016
1970,435,0.0087
2050,445,0.0089
