Bin , nEvents , Efficiencies
150,23,0.00046
160,25,0.0005
170,39,0.00078
180,42,0.00084
190,53,0.00106
200,94,0.00188
220,126,0.00252
240,145,0.0029
260,141,0.00282
280,151,0.00302
300,174,0.00348
320,183,0.00366
340,192,0.00384
360,217,0.00434
380,220,0.0044
400,215,0.0043
420,236,0.00472
440,233,0.00466
460,271,0.00542
480,244,0.00488
500,255,0.0051
520,263,0.00526
540,264,0.00528
560,287,0.00574
580,294,0.00588
600,402,0.00804
630,422,0.00844
660,432,0.00864
690,426,0.00852
720,416,0.00832
750,416,0.00832
780,433,0.00866
810,423,0.00846
840,421,0.00842
870,389,0.00778
900,723,0.01446
950,700,0.014
1000,678,0.01356
1050,688,0.01376
1100,666,0.01332
1150,634,0.01268
1200,601,0.01202
1250,643,0.01286
1310,627,0.01254
1370,589,0.01178
1430,562,0.01124
1490,550,0.011
1550,552,0.01104
1610,572,0.01144
1680,525,0.0105
1750,513,0.01026
1820,423,0.00846
1890,452,0.00904
1970,414,0.00828
2050,392,0.00784
