Bin , nEvents , Efficiencies
150,52,0.00104
160,51,0.00102
170,53,0.00106
180,72,0.00144
190,73,0.00146
200,159,0.00318
220,158,0.00316
240,194,0.00388
260,190,0.0038
280,206,0.00412
300,204,0.00408
320,252,0.00504
340,238,0.00476
360,225,0.0045
380,240,0.0048
400,280,0.0056
420,273,0.00546
440,276,0.00552
460,270,0.0054
480,296,0.00592
500,310,0.0062
520,301,0.00602
540,301,0.00602
560,324,0.00648
580,294,0.00588
600,486,0.00972
630,447,0.00894
660,422,0.00844
690,480,0.0096
720,461,0.00922
750,462,0.00924
780,452,0.00904
810,483,0.00966
840,459,0.00918
870,450,0.009
900,699,0.01398
950,700,0.014
1000,674,0.01348
1050,649,0.01298
1100,602,0.01204
1150,592,0.01184
1200,579,0.01158
1250,619,0.01238
1310,648,0.01296
1370,581,0.01162
1430,523,0.01046
1490,513,0.01026
1550,466,0.00932
1610,507,0.01014
1680,479,0.00958
1750,421,0.00842
1820,380,0.0076
1890,412,0.00824
1970,353,0.00706
2050,303,0.00606
