bin_HH,nEvents,Efficiencies
150,0,0
200,2,4e-05
250,1,2e-05
300,8,0.00016
350,3,6e-05
400,3,6e-05
450,4,8e-05
500,7,0.00014
550,6,0.00012
650,16,0.00032
