bin_HH,nEvents,Efficiencies
50,14,0.00028
100,11,0.00022
150,15,0.0003
200,8,0.00016
250,4,8e-05
300,5,0.0001
350,13,0.00026
400,15,0.0003
500,11,0.00022
600,137,0.00274
