bin_HH,nEvents,Efficiencies
50,6,0.00012
70,1,2e-05
80,2,4e-05
90,2,4e-05
100,3,6e-05
120,4,8e-05
140,1,2e-05
160,3,6e-05
180,0,0
200,3,6e-05
220,1,2e-05
240,2,4e-05
260,4,8e-05
280,0,0
300,5,0.0001
320,3,6e-05
340,4,8e-05
360,6,0.00012
400,17,0.00034
500,11,0.00022
600,13,0.00026
700,17,0.00034
800,73,0.00146
