bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,3,6e-05
300,3,6e-05
350,1,2e-05
400,1,2e-05
450,1,2e-05
500,0,0
550,2,4e-05
650,1,2e-05
