bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,1,2e-05
350,4,8e-05
400,3,6e-05
450,6,0.00012
500,20,0.0004
600,23,0.00046
700,13,0.00026
800,24,0.00048
900,24,0.00048
1000,37,0.00074
1150,72,0.00144
