bin_HH,nEvents,Efficiencies
150,1,2e-05
200,3,6e-05
250,1,2e-05
300,4,8e-05
350,6,0.00012
400,3,6e-05
450,4,8e-05
500,4,8e-05
550,2,4e-05
650,11,0.00022
