bin_HH,nEvents,Efficiencies
150,35,0.0007
200,129,0.00258
250,124,0.00248
300,133,0.00266
350,112,0.00224
400,118,0.00236
450,112,0.00224
500,202,0.00404
600,159,0.00318
700,123,0.00246
800,101,0.00202
900,94,0.00188
1000,93,0.00186
1150,138,0.00276
