bin_HH,nEvents,Efficiencies
150,59,0.00118
200,139,0.00278
250,116,0.00232
300,145,0.0029
350,139,0.00278
400,120,0.0024
450,105,0.0021
500,193,0.00386
600,148,0.00296
700,100,0.002
800,66,0.00132
900,49,0.00098
1000,46,0.00092
1150,47,0.00094
