bin_HH,nEvents,Efficiencies
50,3,6e-05
70,4,8e-05
80,12,0.00024
90,15,0.0003
100,44,0.00088
120,32,0.00064
140,31,0.00062
160,36,0.00072
180,39,0.00078
200,38,0.00076
220,40,0.0008
240,30,0.0006
260,31,0.00062
280,40,0.0008
300,34,0.00068
320,30,0.0006
340,25,0.0005
360,47,0.00094
400,142,0.00284
500,89,0.00178
600,60,0.0012
700,44,0.00088
800,92,0.00184
