bin_HH,nEvents,Efficiencies
50,8,0.00016
100,16,0.00032
150,16,0.00032
200,20,0.0004
250,24,0.00048
300,13,0.00026
350,15,0.0003
400,30,0.0006
500,14,0.00028
600,27,0.00054
